customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,owns_car,tenure,age_class
2524,Rustie,Kingsland,Male,84,Help Desk Technician,Retail,Mass Customer,Yes,8,50-59
2525,Hans,Ison,Male,25,Cost Accountant,Financial Services,Mass Customer,No,8,30-39
2526,Izaak,Dopson,Male,89,Software Test Engineer II,Manufacturing,Mass Customer,No,8,50-59
2527,Arly,Petersen,Female,60,Technical Writer,Manufacturing,Affluent Customer,Yes,16,40-49
2528,Cassie,Toffaloni,Male,81,Senior Editor,Financial Services,Affluent Customer,No,15,40-49
2529,Ben,Laidler,Male,81,Quality Engineer,Manufacturing,High Net Worth,Yes,10,70-79
2530,Engracia,Foulcher,Female,63,Business Systems Development Analyst,Property,Mass Customer,Yes,18,60-69
2531,Brendan,Verbeke,Male,48,Teacher,Property,High Net Worth,Yes,8,40-49
2532,Milli,Hubbert,Female,27,Teacher,Manufacturing,Mass Customer,No,11,50-59
2533,Harper,Ioannidis,Male,11,Speech Pathologist,Health,Affluent Customer,Yes,5,30-39
2534,Estelle,Lithgow,Female,70,Research Associate,Manufacturing,Affluent Customer,Yes,12,50-59
2535,Butch,Broadnicke,Male,53,Accountant III,Financial Services,Affluent Customer,No,13,40-49
2536,Aigneis,Brignall,Female,71,Associate Professor,Health,Mass Customer,Yes,16,60-69
2537,Peggi,Tolan,Female,8,Senior Quality Engineer,Health,Affluent Customer,Yes,12,30-39
2538,Jacinta,Petrillo,Female,13,Senior Quality Engineer,Health,High Net Worth,Yes,20,60-69
2539,Tracie,Ashdown,Male,68,Nuclear Power Engineer,Manufacturing,Affluent Customer,Yes,12,50-59
2540,Donavon,Donavon,Female,14,Executive Secretary,IT,Mass Customer,Yes,14,50-59
2541,Cleveland,Islep,Male,17,Software Engineer II,Financial Services,High Net Worth,Yes,2,20-29
2542,Amanda,Leverington,Female,43,Accounting Assistant I,Property,Affluent Customer,Yes,12,50-59
2543,Horacio,Kitchin,Male,41,Web Developer III,Property,Affluent Customer,No,2,20-29
2544,Ellery,Bowra,Male,73,VP Marketing,Manufacturing,Mass Customer,Yes,16,30-39
2545,Grayce,Aumerle,Female,33,Tax Accountant,Manufacturing,Mass Customer,Yes,16,40-49
2546,Marinna,Hancke,Female,45,Assistant Professor,Manufacturing,High Net Worth,No,11,40-49
2547,Aili,Scruby,Female,91,Social Worker,Health,Mass Customer,Yes,14,30-39
2548,Kristien,Robberts,Female,11,Chief Design Engineer,Health,Mass Customer,No,13,50-59
2549,Mike,Geggus,Male,12,Pharmacist,Health,Mass Customer,Yes,4,20-29
2550,Dionysus,Elmhurst,Male,34,Pharmacist,Health,Mass Customer,Yes,4,20-29
2551,Gabrila,Gobbett,Female,0,VP Quality Control,Health,Mass Customer,No,5,30-39
2552,Allard,Skipton,Male,1,VP Quality Control,Manufacturing,Affluent Customer,Yes,17,50-59
2553,Buddy,Morfell,Male,42,VP Quality Control,Manufacturing,High Net Worth,Yes,13,40-49
2554,Fan,Gaythwaite,Female,76,Software Engineer III,Manufacturing,High Net Worth,No,12,40-49
2555,Brad,Tenman,Male,43,Health Coach IV,Health,Affluent Customer,No,11,40-49
2556,Chucho,Francey,Male,39,Health Coach IV,Health,Mass Customer,Yes,15,30-39
2557,Lian,Zarfai,Female,37,Health Coach IV,Health,Mass Customer,No,19,40-49
2558,Imojean,Bosquet,Female,84,Health Coach IV,Health,High Net Worth,Yes,20,40-49
2559,Fulvia,Bernini,Female,7,Assistant Media Planner,Entertainment,High Net Worth,No,8,50-59
2560,Sherm,Tythe,Male,7,Developer IV,Entertainment,Mass Customer,No,21,40-49
2561,Elga,McWard,Female,44,Developer IV,Manufacturing,High Net Worth,Yes,15,60-69
2562,Boonie,Withams,Male,98,Internal Auditor,Retail,Mass Customer,No,13,40-49
2563,Perla,Sabatier,Female,49,Administrative Assistant IV,Retail,Mass Customer,Yes,20,30-39
2564,Bell,Carley,Female,18,Engineer III,Health,Mass Customer,No,15,40-49
2565,Joannes,Harbron,Female,62,Junior Executive,Health,Affluent Customer,Yes,9,50-59
2566,Nani,Brilleman,Female,48,Accountant II,Entertainment,Affluent Customer,Yes,6,20-29
2567,Tobe,Spirit,Male,97,Systems Administrator IV,Financial Services,Mass Customer,No,22,40-49
2568,Anna-diana,Slyne,Female,42,Staff Scientist,Manufacturing,Mass Customer,No,18,40-49
2569,Sig,Sellan,Male,62,VP Quality Control,Retail,Mass Customer,No,16,30-39
2570,Hirsch,Peele,Male,13,Professor,Financial Services,Mass Customer,Yes,18,40-49
2571,Chariot,Keefe,Male,97,Internal Auditor,Health,Affluent Customer,Yes,7,30-39
2572,Sheila,McInulty,Female,30,Engineer III,Financial Services,Mass Customer,No,13,40-49
2573,Tera,Van Weedenburg,Female,72,Software Engineer I,Financial Services,Mass Customer,No,10,60-69
2574,Humfrey,Boyse,Male,73,Software Engineer I,Manufacturing,Mass Customer,No,4,40-49
2575,Hagan,Abrahmer,Male,87,Business Systems Development Analyst,Financial Services,High Net Worth,Yes,16,50-59
2576,Lotty,Szubert,Female,15,Associate Professor,Manufacturing,Mass Customer,No,13,60-69
2577,Thor,Rickardsson,Male,78,Operator,Manufacturing,Mass Customer,Yes,10,40-49
2578,Felice,McVane,Male,49,Tax Accountant,Retail,High Net Worth,No,3,30-39
2579,Celka,Demsey,Female,35,Desktop Support Technician,Manufacturing,Mass Customer,No,16,50-59
2580,Kalinda,Kalinda,Female,27,Teacher,Financial Services,Mass Customer,Yes,13,30-39
2581,Gwenette,Appleton,Female,49,Teacher,Manufacturing,Affluent Customer,Yes,11,50-59
2582,Harv,Pavey,Male,98,Director of Sales,Health,Mass Customer,No,7,40-49
2583,Appolonia,Oxe,Female,34,Human Resources Assistant I,Property,Mass Customer,No,15,60-69
2584,Sharia,Sharia,Female,86,Technical Writer,Financial Services,High Net Worth,No,12,40-49
2585,Sly,Passo,Male,15,Geologist III,Financial Services,Affluent Customer,No,7,30-39
2586,Heywood,Sollett,Male,10,Tax Accountant,Financial Services,Mass Customer,Yes,13,40-49
2587,Maren,Dachs,Female,76,Data Coordiator,Financial Services,Affluent Customer,No,4,40-49
2588,Kimball,Martinho,Male,37,Professor,Financial Services,High Net Worth,No,2,20-29
2589,Alvera,Kiddle,Female,42,Professor,Financial Services,High Net Worth,No,8,50-59
2590,Roslyn,Tewkesbury.,Female,48,General Manager,Financial Services,Affluent Customer,Yes,11,50-59
2591,Estevan,Rylett,Male,50,General Manager,Retail,High Net Worth,No,13,50-59
2592,Archibaldo,Argrave,Male,84,Help Desk Operator,Financial Services,Mass Customer,Yes,1,20-29
2593,Sharona,Yorkston,Female,69,Nuclear Power Engineer,Manufacturing,Affluent Customer,No,19,50-59
2594,Sigismond,Stockow,Male,90,Internal Auditor,Manufacturing,Mass Customer,No,2,20-29
2595,Land,Bangley,Male,56,Nurse Practicioner,Manufacturing,Affluent Customer,Yes,8,40-49
2596,Lexis,Deason,Female,51,Assistant Professor,Manufacturing,Affluent Customer,Yes,13,40-49
2597,Carita,Kemwall,Female,58,Civil Engineer,Manufacturing,High Net Worth,Yes,11,40-49
2598,Lindsay,Maydway,Male,23,Senior Developer,Manufacturing,Affluent Customer,No,9,40-49
2599,Pauly,Eilles,Female,9,VP Marketing,Manufacturing,Mass Customer,No,5,70-79
2600,Darnell,Wistance,Male,55,Senior Financial Analyst,Financial Services,Mass Customer,Yes,1,20-29
2601,Morgana,Wardel,Female,48,Software Engineer III,Financial Services,Affluent Customer,No,13,40-49
2602,Jessamine,Butcher,Female,46,Structural Analysis Engineer,Health,Mass Customer,No,3,40-49
2603,Mercy,Jost,Female,44,Nurse,Financial Services,High Net Worth,No,11,60-69
2604,Lewiss,Jaeggi,Male,91,Account Executive,Retail,Mass Customer,Yes,7,40-49
2605,Had,Gilling,Male,50,Marketing Manager,Health,High Net Worth,Yes,18,50-59
2606,Addi,Seager,Female,56,Electrical Engineer,Manufacturing,High Net Worth,No,12,40-49
2607,Laurent,Ainslee,Male,90,Registered Nurse,Health,Affluent Customer,Yes,7,30-39
2608,Fenelia,Dockrell,Female,44,Budget/Accounting Analyst III,Health,Affluent Customer,Yes,6,40-49
2609,Genvieve,Kobes,Female,17,Compensation Analyst,Financial Services,Mass Customer,Yes,14,50-59
2610,Arliene,Bartolijn,Female,41,Account Coordinator,IT,Mass Customer,No,10,70-79
2611,Aeriel,Lejeune,Female,36,Tax Accountant,Financial Services,Affluent Customer,No,9,30-39
2612,Bran,Sauven,Male,33,Statistician I,Retail,Affluent Customer,No,18,50-59
2613,Trenton,Casaccio,Male,78,Statistician I,Health,Mass Customer,Yes,16,50-59
2614,Anatollo,Stendell,Male,65,Statistician I,Retail,High Net Worth,No,18,60-69
2615,Cordelia,Cordelia,Female,23,Nurse,Financial Services,Mass Customer,Yes,1,20-29
2616,Andee,Ormrod,Female,28,Nurse,Financial Services,High Net Worth,Yes,13,50-59
2617,Vanda,Donnellan,Female,79,Nurse,Health,High Net Worth,No,18,60-69
2618,Jay,Prue,Male,85,Administrative Assistant IV,Health,Mass Customer,No,4,40-49
2619,Lavinia,Niess,Female,62,Web Designer I,Financial Services,High Net Worth,Yes,14,40-49
2620,Henderson,Koubek,Male,26,Civil Engineer,Manufacturing,Mass Customer,No,1,20-29
2621,Moreen,Zoren,Female,24,Assistant Media Planner,Entertainment,High Net Worth,No,15,50-59
2622,Natty,Sisneros,Male,13,Staff Accountant I,Financial Services,Mass Customer,No,16,40-49
2623,Zackariah,Catteroll,Male,42,Media Manager III,Property,Mass Customer,Yes,15,40-49
2624,Winfield,Lampitt,Male,37,Community Outreach Specialist,Retail,Mass Customer,Yes,11,60-69
2625,Kristal,McRobbie,Female,45,Research Assistant I,Manufacturing,Affluent Customer,Yes,8,50-59
2626,Gerome,Lawrenz,Male,42,Account Coordinator,Property,Affluent Customer,Yes,4,20-29
2627,Hildegaard,Gennrich,Female,7,Budget/Accounting Analyst II,Retail,Mass Customer,Yes,12,50-59
2628,Giselbert,Gudyer,Male,29,Assistant Media Planner,Entertainment,Affluent Customer,No,1,20-29
2629,Nomi,Bushell,Female,60,Engineer IV,Entertainment,High Net Worth,No,19,40-49
2630,Jonathon,Jonathon,Male,76,Senior Sales Associate,Retail,Mass Customer,No,10,40-49
2631,Antonio,Brewis,Male,4,Software Engineer I,Financial Services,Mass Customer,Yes,2,20-29
2632,Krishna,Frood,Male,18,Software Engineer I,Argiculture,Mass Customer,No,16,50-59
2633,Shayla,Colnett,Female,47,Software Engineer I,Property,Mass Customer,Yes,12,50-59
2634,Silvester,Scowcroft,Male,85,Quality Engineer,Financial Services,High Net Worth,No,15,40-49
2635,Arty,Mac Geaney,Male,45,Nurse,Retail,Mass Customer,No,14,60-69
2636,Carly,Struys,Female,35,Nuclear Power Engineer,Manufacturing,High Net Worth,Yes,14,50-59
2637,Marcile,Christley,Female,28,Help Desk Operator,Retail,Mass Customer,Yes,11,50-59
2638,Moritz,Brognot,Male,1,Budget/Accounting Analyst III,IT,Mass Customer,Yes,15,40-49
2639,Mufi,O'Kielt,Female,70,Geologist IV,Entertainment,Mass Customer,Yes,10,30-39
2640,Curran,McMeekan,Male,75,Computer Systems Analyst IV,Entertainment,Affluent Customer,No,12,40-49
2641,Vina,Tackell,Female,71,Software Test Engineer I,Entertainment,Mass Customer,Yes,12,40-49
2642,Arabelle,Rentelll,Female,36,VP Accounting,Financial Services,High Net Worth,No,8,40-49
2643,Dulsea,Maffi,Female,53,Nurse,Financial Services,Affluent Customer,No,18,30-39
2644,Brooke,Alastair,Male,72,VP Sales,IT,Mass Customer,No,12,40-49
2645,Ado,Yaldren,Male,20,Technical Writer,IT,High Net Worth,Yes,1,20-29
2646,Jesselyn,Di Biaggi,Female,14,Sales Representative,Retail,Mass Customer,Yes,17,50-59
2647,Marcelia,Blannin,Female,1,Physical Therapy Assistant,IT,High Net Worth,No,6,50-59
2648,Saunder,Newens,Male,60,Account Representative I,IT,Affluent Customer,No,1,20-29
2649,Merwyn,MacPhail,Male,7,Dental Hygienist,Health,Affluent Customer,Yes,20,30-39
2650,Candice,Patriskson,Female,33,Business Systems Development Analyst,IT,Affluent Customer,Yes,10,20-29
2651,Silvan,Ellison,Male,10,Nuclear Power Engineer,Manufacturing,Mass Customer,Yes,10,40-49
2652,Kelbee,Bernat,Male,96,Biostatistician II,Manufacturing,Affluent Customer,Yes,15,60-69
2653,Aylmer,Glenwright,Male,80,Food Chemist,Health,Affluent Customer,No,1,20-29
2654,Dawn,Yakovitch,Female,83,Tax Accountant,Telecommunications,Mass Customer,No,13,40-49
2655,York,Strongman,Male,56,Nuclear Power Engineer,Manufacturing,Mass Customer,No,15,50-59
2656,Halli,Littledike,Female,80,Statistician III,Manufacturing,Mass Customer,Yes,10,60-69
2657,Coop,Stancer,Male,20,Recruiter,Manufacturing,Mass Customer,No,5,30-39
2658,Inger,Barnham,Female,82,Recruiter,Manufacturing,Mass Customer,Yes,6,60-69
2659,Konstance,Elgey,Female,81,Professor,Argiculture,High Net Worth,Yes,11,50-59
2660,Hunt,Scollard,Male,44,Professor,Retail,High Net Worth,Yes,19,60-69
2661,Dorrie,Meaden,Female,59,VP Marketing,Financial Services,High Net Worth,Yes,12,40-49
2662,Louisette,Cullimore,Female,53,Accountant IV,Property,Mass Customer,Yes,16,40-49
2663,Royce,Pietrowicz,Male,69,Environmental Tech,Health,Mass Customer,Yes,19,60-69
2664,Raynor,Olech,Male,83,Engineer II,Health,Mass Customer,No,15,50-59
2665,Seth,Murdie,Male,43,Project Manager,Telecommunications,Mass Customer,Yes,17,50-59
2666,Lyle,Eager,Male,2,Occupational Therapist,Health,Mass Customer,No,9,50-59
2667,Randene,Brown,Female,65,Product Engineer,Manufacturing,Affluent Customer,Yes,6,60-69
2668,Allan,Govan,Male,27,Senior Quality Engineer,Health,Mass Customer,No,18,40-49
2669,Carrol,Jordin,Male,95,Business Systems Development Analyst,Property,Affluent Customer,No,1,20-29
2670,Cam,MacFadyen,Male,53,VP Accounting,Financial Services,High Net Worth,Yes,18,40-49
2671,Bridget,Bussons,Female,11,Analyst Programmer,Financial Services,Mass Customer,No,11,30-39
2672,Talbert,Folliss,Male,21,Clinical Specialist,Health,Affluent Customer,No,4,30-39
2673,Esma,McOwen,Female,27,Software Consultant,Health,Mass Customer,Yes,14,30-39
2674,Lynsey,Broady,Female,59,Food Chemist,Health,High Net Worth,No,5,30-39
2675,Dayle,Girardetti,Female,24,Media Manager IV,Retail,Mass Customer,No,7,50-59
2676,Stinky,Marlen,Male,33,Product Engineer,Retail,Mass Customer,Yes,12,60-69
2677,Zollie,Exell,Male,34,Product Engineer,Financial Services,Mass Customer,No,10,60-69
2678,Amble,Tandy,Male,33,Sales Associate,Health,Mass Customer,No,11,40-49
2679,Padriac,Apple,Male,5,Director of Sales,Financial Services,High Net Worth,No,10,30-39
2680,Noella,Firk,Female,0,Financial Analyst,Financial Services,Mass Customer,Yes,14,60-69
2681,Liza,LeEstut,Female,78,Programmer Analyst III,Manufacturing,Affluent Customer,Yes,18,40-49
2682,Annamarie,Bouzan,Female,54,Accountant III,Manufacturing,High Net Worth,Yes,20,30-39
2683,Myrta,Rentilll,Female,81,Biostatistician II,Manufacturing,Affluent Customer,Yes,6,50-59
2684,Erastus,Payley,Male,96,Health Coach IV,Health,Mass Customer,Yes,12,60-69
2685,Demetria,Shoobridge,Female,42,Health Coach IV,Health,Mass Customer,No,9,40-49
2686,Cully,Takos,Male,63,Automation Specialist II,Financial Services,Affluent Customer,No,4,20-29
2687,Fabe,Smallbone,Male,67,Chemical Engineer,Manufacturing,High Net Worth,Yes,20,60-69
2688,Shelden,Lorent,Male,53,Database Administrator III,Property,Mass Customer,No,13,40-49
2689,Tore,Doerr,Male,17,Senior Developer,Property,Mass Customer,No,10,40-49
2690,Sissie,Giordano,Female,17,Registered Nurse,Health,Affluent Customer,Yes,12,40-49
2691,Stearn,Boutton,Male,41,Librarian,Entertainment,Mass Customer,No,18,40-49
2692,Jacklyn,Bromehed,Female,57,Research Associate,Health,High Net Worth,Yes,22,30-39
2693,Abram,Phillipson,Male,91,Research Assistant III,Health,High Net Worth,Yes,16,50-59
2694,Teddi,De la Yglesias,Female,48,Quality Engineer,Retail,Mass Customer,No,6,30-39
2695,Kippy,Heater,Female,88,Statistician II,Manufacturing,Mass Customer,Yes,19,40-49
2696,Isabelle,Bursnoll,Female,42,Social Worker,Health,Mass Customer,Yes,5,40-49
2697,Klarika,Yerby,Female,70,Legal Assistant,IT,High Net Worth,No,4,40-49
2698,Nedi,MacClay,Female,19,Administrative Officer,Health,High Net Worth,No,20,50-59
2699,Michal,Woltering,Male,93,Account Representative IV,Manufacturing,Affluent Customer,Yes,16,40-49
2700,Ingaberg,Cornillot,Female,22,GIS Technical Architect,Manufacturing,Mass Customer,No,2,20-29
2701,Ileana,Timms,Female,13,Dental Hygienist,Health,Affluent Customer,Yes,7,60-69
2702,Saraann,Gilliard,Female,34,Electrical Engineer,Manufacturing,Affluent Customer,Yes,11,40-49
2703,Peria,Amis,Female,37,Electrical Engineer,Manufacturing,Affluent Customer,Yes,18,40-49
2704,Orlando,Gniewosz,Male,6,Account Representative IV,Retail,Affluent Customer,Yes,3,20-29
2705,Madalena,MacCaughey,Female,11,Nuclear Power Engineer,Manufacturing,Mass Customer,No,3,20-29
2706,Kelly,Bilyard,Male,59,Desktop Support Technician,Retail,Affluent Customer,No,6,60-69
2707,Tabb,Haberjam,Male,56,Account Coordinator,Property,High Net Worth,Yes,5,30-39
2708,Sophey,Wawer,Female,34,Product Engineer,Property,Mass Customer,Yes,10,40-49
2709,Simone,Boanas,Male,6,Product Engineer,Financial Services,High Net Worth,No,6,20-29
2710,Flory,Standering,Male,77,Product Engineer,Retail,Mass Customer,No,2,20-29
2711,Steven,Keetley,Male,52,Biostatistician II,Health,Affluent Customer,No,6,50-59
2712,Carissa,Hassent,Female,0,Tax Accountant,Manufacturing,High Net Worth,Yes,11,30-39
2713,Hadlee,Mackro,Male,55,Statistician II,Retail,Affluent Customer,Yes,5,60-69
2714,Emmy,Jenton,Female,50,Occupational Therapist,Health,High Net Worth,Yes,1,20-29
2715,Umberto,Cappineer,Male,27,Civil Engineer,Manufacturing,Affluent Customer,No,11,60-69
2716,Claribel,Claribel,Female,46,Systems Administrator I,Entertainment,Mass Customer,No,7,50-59
2717,Frederic,McGown,Male,31,Registered Nurse,Health,Mass Customer,No,13,40-49
2718,Vernen,Hakonsen,Male,69,Software Test Engineer II,Health,High Net Worth,Yes,14,40-49
2719,Alleyn,Clear,Male,69,Teacher,Telecommunications,Affluent Customer,Yes,6,30-39
2720,Shirline,Yellowlee,Female,0,Account Coordinator,Retail,High Net Worth,No,10,40-49
2721,Alf,Farnie,Male,3,Account Coordinator,Manufacturing,Mass Customer,Yes,17,50-59
2722,Faustine,Peert,Female,1,Account Coordinator,Health,Mass Customer,No,8,30-39
2723,Morganne,Smitham,Female,71,Associate Professor,Manufacturing,Mass Customer,Yes,18,40-49
2724,Gerome,Dutteridge,Male,92,Mechanical Systems Engineer,Financial Services,Mass Customer,No,4,30-39
2725,Sibylla,Langmuir,Female,20,Senior Quality Engineer,Property,Affluent Customer,No,11,50-59
2726,Bradford,Monkton,Male,49,Administrative Officer,Financial Services,Affluent Customer,No,4,40-49
2727,Kim,Gabbitis,Female,88,Administrative Officer,Financial Services,High Net Worth,Yes,2,30-39
2728,Imojean,Atyeo,Female,55,Physical Therapy Assistant,IT,High Net Worth,No,19,60-69
2729,Meggi,Shipcott,Female,76,General Manager,IT,Mass Customer,Yes,1,20-29
2730,Taddeo,Karlicek,Male,15,Senior Financial Analyst,Financial Services,Mass Customer,No,11,60-69
2731,Meagan,Ferry,Female,74,Accounting Assistant III,Retail,Mass Customer,Yes,1,20-29
2732,Clarine,Yushkin,Female,36,Help Desk Operator,Health,Mass Customer,No,7,60-69
2733,Jordanna,Skyme,Female,89,Analog Circuit Design manager,Manufacturing,Mass Customer,Yes,17,30-39
2734,Hetty,Thormann,Female,35,Analog Circuit Design manager,Manufacturing,High Net Worth,No,10,60-69
2735,Ricoriki,Burree,Male,18,Associate Professor,Financial Services,High Net Worth,Yes,14,60-69
2736,Max,Awcock,Male,40,Accounting Assistant IV,Financial Services,Affluent Customer,Yes,9,30-39
2737,Andras,Yurocjkin,Male,28,Accounting Assistant IV,Retail,Mass Customer,Yes,3,20-29
2738,Lurleen,Shoebridge,Female,77,Research Nurse,Health,Mass Customer,No,5,20-29
2739,Alair,Cullingford,Male,48,Mechanical Systems Engineer,Health,High Net Worth,Yes,15,30-39
2740,Godiva,Bulward,Female,61,Administrative Officer,Financial Services,Affluent Customer,Yes,12,60-69
2741,Reinwald,Sinkins,Male,6,Statistician II,Property,High Net Worth,No,4,20-29
2742,Osgood,Risby,Male,50,Actuary,Financial Services,High Net Worth,Yes,15,40-49
2743,Carr,Muckley,Male,67,Social Worker,Health,High Net Worth,Yes,20,40-49
2744,Bjorn,Isitt,Male,59,Senior Financial Analyst,Financial Services,Mass Customer,No,3,20-29
2745,Moyra,Mount,Female,8,Chemical Engineer,Manufacturing,Mass Customer,Yes,18,40-49
2746,Carmelia,Egle of Germany,Female,97,Actuary,Financial Services,High Net Worth,Yes,7,70-79
2747,Anna-diane,Crumpe,Female,5,Software Test Engineer III,Financial Services,Affluent Customer,No,11,60-69
2748,Dolorita,Dufaur,Female,96,Quality Engineer,Financial Services,Mass Customer,No,4,50-59
2749,Cale,Cunningham,Male,3,Sales Representative,Retail,Mass Customer,No,5,40-49
2750,Sybille,Maddison,Female,42,Sales Representative,Property,High Net Worth,No,20,40-49
